"170","kinki-shrine-temple-sites-v5-nested-170","英彦山神社奉幣殿","寺院建築","重要文化財","福岡県","九州","33.483868","130.910330","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3496","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"171","kinki-shrine-temple-sites-v5-nested-171","密蔵院多宝塔","寺院建築","重要文化財","愛知県","東海","35.243202","137.003225","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1226","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"172","kinki-shrine-temple-sites-v5-nested-172","教王護国寺北大門","寺院建築","重要文化財","京都府","近畿","34.982044","135.747681","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1837","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"173","kinki-shrine-temple-sites-v5-nested-173","光前寺弁天堂","寺院建築","重要文化財","長野県","北陸甲信","35.735125","137.895921","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-955","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"174","kinki-shrine-temple-sites-v5-nested-174","福成寺本堂内厨子及び須弥壇","寺院建築","重要文化財","広島県","中国","34.378094","132.775005","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3694","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"175","kinki-shrine-temple-sites-v5-nested-175","佐竹寺本堂","寺院建築","重要文化財","茨城県","関東","36.526026","140.504668","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-243","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"176","kinki-shrine-temple-sites-v5-nested-176","福生寺観音堂","寺院建築","重要文化財","福島県","東北","37.441126","139.845260","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-226","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"177","kinki-shrine-temple-sites-v5-nested-177","長福寺本堂","寺院建築","重要文化財","大分県","九州","33.327881","130.937781","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-00004078","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"178","kinki-shrine-temple-sites-v5-nested-178","地蔵院","寺院建築","重要文化財","三重県","東海","34.853061","136.389306","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1308","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"179","kinki-shrine-temple-sites-v5-nested-179","法界寺本堂（薬師堂）","寺院建築","重要文化財","京都府","近畿","34.933925","135.815024","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1917","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"180","kinki-shrine-temple-sites-v5-nested-180","丈六寺本堂（元方丈）","寺院建築","重要文化財","徳島県","四国","34.005172","134.550954","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3244","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"181","kinki-shrine-temple-sites-v5-nested-181","石堂寺","寺院建築","重要文化財","千葉県","関東","35.052057","139.957854","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-495","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"182","kinki-shrine-temple-sites-v5-nested-182","大乗寺仏殿","寺院建築","重要文化財","石川県","北陸甲信","36.532762","136.658796","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-770","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"183","kinki-shrine-temple-sites-v5-nested-183","本山寺本堂","寺院建築","重要文化財","岡山県","中国","34.944370","134.010149","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3101","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"184","kinki-shrine-temple-sites-v5-nested-184","勝常寺薬師堂","寺院建築","重要文化財","福島県","東北","37.563503","139.870023","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-221","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"185","kinki-shrine-temple-sites-v5-nested-185","生善院観音堂","寺院建築","重要文化財","熊本県","九州","32.287572","130.976659","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3585","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"186","kinki-shrine-temple-sites-v5-nested-186","甚目寺","寺院建築","重要文化財","愛知県","東海","35.194731","136.823471","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1271","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"187","kinki-shrine-temple-sites-v5-nested-187","本願寺本堂","寺院建築","重要文化財","京都府","近畿","35.601814","134.902220","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2063","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"188","kinki-shrine-temple-sites-v5-nested-188","旧燈明寺三重塔","寺院建築","重要文化財","神奈川県","関東","35.416363","139.659229","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-584","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"189","kinki-shrine-temple-sites-v5-nested-189","園城寺唐院","寺院建築","重要文化財","滋賀県","近畿","35.012340","135.852092","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1340","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"190","kinki-shrine-temple-sites-v5-nested-190","孝恩寺観音堂","寺院建築","国宝","大阪府","近畿","34.397072","135.394573","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2164","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"191","kinki-shrine-temple-sites-v5-nested-191","岡寺仁王門","寺院建築","重要文化財","奈良県","近畿","34.471745","135.827422","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2772","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"192","kinki-shrine-temple-sites-v5-nested-192","粉河寺","寺院建築","重要文化財","和歌山県","近畿","34.279140","135.403719","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2858","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"193","kinki-shrine-temple-sites-v5-nested-193","圓成寺宇賀神本殿","神社建築","重要文化財","奈良県","近畿","34.695801","135.915675","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2513","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"194","kinki-shrine-temple-sites-v5-nested-194","室生寺本堂(灌頂堂)","寺院建築","国宝","奈良県","近畿","34.537861","136.040610","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2764","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"195","kinki-shrine-temple-sites-v5-nested-195","金剛三昧院経蔵","寺院建築","重要文化財","和歌山県","近畿","34.209840","135.586955","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2891","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"196","kinki-shrine-temple-sites-v5-nested-196","護国院鐘楼","寺院建築","重要文化財","和歌山県","近畿","34.184567","135.190058","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2809","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"197","kinki-shrine-temple-sites-v5-nested-197","宇治上神社拝殿","神社建築","国宝","京都府","近畿","34.891976","135.811307","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1947","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"198","kinki-shrine-temple-sites-v5-nested-198","竜泉寺仁王門","寺院建築","重要文化財","大阪府","近畿","34.461622","135.597754","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2183","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"199","kinki-shrine-temple-sites-v5-nested-199","天満神社本殿","神社建築","重要文化財","和歌山県","近畿","34.191629","135.164247","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2818","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
"200","kinki-shrine-temple-sites-v5-nested-200","広八幡神社楼門","神社建築","重要文化財","和歌山県","近畿","34.017783","135.174903","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2904","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank"
