"263","正法寺","寺院建築","重要文化財","京都府","近畿","34.870218","135.701368","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2006","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-263"
"264","松平秀康及び同母霊屋","神社建築","重要文化財","和歌山県","近畿","34.220457","135.605567","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2896","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-264"
"265","醍醐寺開山堂","寺院建築","重要文化財","京都府","近畿","34.944620","135.840826","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1905","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-265"
"266","大野神社楼門","神社建築","重要文化財","滋賀県","近畿","34.990058","136.022814","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1432","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-266"
"267","阿弥陀寺本堂（旧紀伊藩台徳院霊屋）","寺院建築","重要文化財","和歌山県","近畿","34.226449","135.207689","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00005141","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-267"
"268","小津神社本殿","神社建築","重要文化財","滋賀県","近畿","35.073108","135.959435","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1424","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-268"
"269","光明寺二王門","寺院建築","国宝","京都府","近畿","35.387414","135.442130","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1938","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-269"
"270","布施神社本殿","神社建築","重要文化財","滋賀県","近畿","35.086376","136.178301","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1413","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-270"
"271","春日神社本殿","神社建築","重要文化財","奈良県","近畿","34.288484","135.726518","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2803","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-271"
"272","往生極楽院阿弥陀堂","寺院建築","重要文化財","京都府","近畿","35.119387","135.834732","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1637","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-272"
"273","名草神社","神社建築","重要文化財","兵庫県","近畿","35.422221","134.655525","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00004436","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-273"
"274","東光寺本堂","寺院建築","重要文化財","兵庫県","近畿","34.890961","135.160367","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2397","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-274"
"275","杭全神社本殿(第一殿)","神社建築","重要文化財","大阪府","近畿","34.629232","135.554816","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2101","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-275"
"276","弥勒寺本堂","寺院建築","重要文化財","兵庫県","近畿","34.935794","134.662185","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2404","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-276"
"277","豊満神社四脚門","神社建築","重要文化財","滋賀県","近畿","35.165211","136.218263","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1509","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-277"
"278","報土寺","寺院建築","重要文化財","京都府","近畿","35.024093","135.740742","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1636","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-278"
"279","長尾神社本殿","神社建築","重要文化財","奈良県","近畿","34.722668","135.937760","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2532","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-279"
"280","朝光寺鐘楼","寺院建築","重要文化財","兵庫県","近畿","34.932377","135.044220","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2401","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-280"
"281","宝来山神社本殿","神社建築","重要文化財","和歌山県","近畿","34.291830","135.468831","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2874","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-281"
"282","南宗寺","寺院建築","重要文化財","大阪府","近畿","34.569511","135.468966","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2143","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-282"
"283","甲良神社権殿","神社建築","重要文化財","滋賀県","近畿","35.212339","136.254681","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1514","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-283"
"284","叡福寺","寺院建築","重要文化財","大阪府","近畿","34.518973","135.638973","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2230","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-284"
"285","賀茂別雷神社","神社建築","重要文化財","京都府","近畿","35.060326","135.752749","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1561","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-285"
"286","大蔵寺本堂","寺院建築","重要文化財","奈良県","近畿","34.450598","135.929919","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2749","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-286"
"287","矢田坐久志玉比古神社","神社建築","重要文化財","奈良県","近畿","34.651837","135.748088","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2576","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-287"
"288","長福寺本堂","寺院建築","重要文化財","奈良県","近畿","34.705611","135.695227","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2665","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-288"
"289","飯道神社本殿","神社建築","重要文化財","滋賀県","近畿","34.940100","136.103243","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1471","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-289"
"290","長保寺多宝塔","寺院建築","国宝","和歌山県","近畿","34.108945","135.165818","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2838","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-290"
"291","広峯神社拝殿","神社建築","重要文化財","兵庫県","近畿","34.873795","134.700392","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2348","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-291"
"292","長弓寺本堂","寺院建築","国宝","奈良県","近畿","34.718572","135.727286","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2664","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-292"
"293","高山八幡宮本殿","神社建築","重要文化財","奈良県","近畿","34.745172","135.722325","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2674","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-293"
"294","安楽寺多宝小塔","寺院建築","重要文化財","和歌山県","近畿","34.070174","135.358581","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2912","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-294"
"295","稲荷神社本殿","神社建築","重要文化財","兵庫県","近畿","34.914762","135.120906","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2399","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-295"
"296","富田林興正寺別院","寺院建築","重要文化財","大阪府","近畿","34.500198","135.602706","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00004732","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-296"
"297","雙栗神社本殿","神社建築","重要文化財","京都府","近畿","34.876266","135.757563","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2023","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-297"
"298","四天王寺","寺院建築","重要文化財","大阪府","近畿","34.655131","135.516947","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2084","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-298"
"299","相樂神社本殿","神社建築","重要文化財","京都府","近畿","34.736632","135.800085","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2028","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-299"
"300","向岳寺中門","寺院建築","重要文化財","山梨県","北陸甲信","35.710097","138.722424","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-864","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-300"
"301","高鴨神社本殿","神社建築","重要文化財","奈良県","近畿","34.408307","135.707609","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2661","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-301"
"302","安楽寺八角三重塔","寺院建築","国宝","長野県","北陸甲信","36.352401","138.152294","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-933","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-302"
"303","天満神社本殿","神社建築","重要文化財","兵庫県","近畿","34.930375","134.544238","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2405","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-303"
"304","妙成寺祖師堂","寺院建築","重要文化財","石川県","北陸甲信","36.954429","136.776250","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-797","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-304"
"305","野上八幡宮拝殿","神社建築","重要文化財","和歌山県","近畿","34.165697","135.294682","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2846","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-305"
"306","種月寺本堂","寺院建築","重要文化財","新潟県","北陸甲信","37.727291","138.834767","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-645","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-306"
"307","金峯山寺二王門","寺院建築","国宝","奈良県","近畿","34.368899","135.858927","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2798","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-307"
"308","山梨岡神社本殿","神社建築","重要文化財","山梨県","北陸甲信","35.664610","138.638732","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-880","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-308"
"309","兵主神社本殿","神社建築","重要文化財","大阪府","近畿","34.470793","135.391463","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2146","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-309"
"310","盛蓮寺観音堂","寺院建築","重要文化財","長野県","北陸甲信","36.458867","137.871874","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-959","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-310"
"311","都祁水分神社本殿","神社建築","重要文化財","奈良県","近畿","34.597331","135.947183","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2676","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-311"
"312","願興寺本堂","寺院建築","重要文化財","岐阜県","北陸甲信","35.431420","137.143998","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1096","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-312"
"313","酒垂神社本殿","神社建築","重要文化財","兵庫県","近畿","35.555524","134.869508","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2364","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-313"
"314","飯盛寺本堂","寺院建築","重要文化財","福井県","北陸甲信","35.464223","135.670706","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-826","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-314"
"315","船守神社本殿","神社建築","重要文化財","大阪府","近畿","34.331358","135.172292","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2229","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-315"
"316","那谷寺本堂","寺院建築","重要文化財","石川県","北陸甲信","36.311561","136.421385","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-775","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-316"
"317","住吉神社","神社建築","重要文化財","兵庫県","近畿","34.935458","134.828489","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00005472","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-317"
"318","浄念寺本堂","寺院建築","重要文化財","新潟県","北陸甲信","38.224909","139.476407","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-641","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-318"
"319","和爾下神社本殿","神社建築","重要文化財","奈良県","近畿","34.620098","135.835284","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2602","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-319"
"320","日吉神社三重塔","寺院建築","重要文化財","岐阜県","北陸甲信","35.424750","136.604706","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1089","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-320"
"321","御香宮神社表門","神社建築","重要文化財","京都府","近畿","34.934062","135.767461","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1923","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-321"
"322","中山寺本堂","寺院建築","重要文化財","福井県","北陸甲信","35.496193","135.500698","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-838","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-322"
"323","原田神社本殿","神社建築","重要文化財","大阪府","近畿","34.779439","135.465704","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2153","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-323"
"324","雲峰寺仁王門","寺院建築","重要文化財","山梨県","北陸甲信","35.738913","138.804371","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-857","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-324"
"325","浄妙寺本堂","寺院建築","重要文化財","和歌山県","近畿","34.076411","135.114646","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2834","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-325"
"326","諏訪大社上社本宮","神社建築","重要文化財","長野県","北陸甲信","35.998832","138.118627","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-946","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-326"
"327","智恩寺多宝塔","寺院建築","重要文化財","京都府","近畿","35.557928","135.184040","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1978","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-327"
"328","荒城神社本殿","神社建築","重要文化財","岐阜県","北陸甲信","36.218875","137.259626","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1106","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-328"
"329","大峰山寺本堂","寺院建築","重要文化財","奈良県","近畿","34.253004","135.941335","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2806","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-329"
"330","穴切大神社本殿","神社建築","重要文化財","山梨県","北陸甲信","35.662655","138.561025","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-840","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-330"
"331","橿原神宮本殿","神社建築","重要文化財","奈良県","近畿","34.488485","135.786091","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2603","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-331"
"332","善光寺三門","寺院建築","重要文化財","長野県","北陸甲信","36.660750","138.187652","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-908","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-332"
"333","浄厳院","寺院建築","重要文化財","滋賀県","近畿","35.137870","136.128702","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1476","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-333"
"334","多多神社本殿","神社建築","重要文化財","新潟県","北陸甲信","37.404581","138.639159","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-635","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-334"
"335","秋篠寺本堂","寺院建築","国宝","奈良県","近畿","34.703610","135.776210","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2485","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-335"
"336","気比神宮大鳥居","神社建築","重要文化財","福井県","北陸甲信","35.654371","136.073836","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-817","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-336"
"337","春日神社本殿","神社建築","重要文化財","京都府","近畿","34.781658","135.793686","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2048","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-337"
"338","法住寺虚空蔵堂","寺院建築","重要文化財","長野県","北陸甲信","36.303721","138.195281","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-977","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-338"
"339","石津寺本堂","寺院建築","重要文化財","滋賀県","近畿","35.005907","135.924244","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1419","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-339"
"340","熱田神社本殿","神社建築","重要文化財","長野県","北陸甲信","35.789578","138.089081","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-991","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-340"
