"255","岩湧寺多宝塔","寺院建築","重要文化財","大阪府","近畿","34.380959","135.557642","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2200","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"256","厳有院霊廟勅額門及び水盤舎","神社建築","重要文化財","東京都","関東","35.720284","139.776968","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-541","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"257","真光寺三重塔","寺院建築","重要文化財","岡山県","中国","34.744502","134.180093","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3060","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"258","熱田神社本殿","神社建築","重要文化財","長野県","北陸甲信","35.789578","138.089081","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-991","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"259","石田神社境内社恵比須神社本殿","神社建築","重要文化財","京都府","近畿","35.340275","135.311313","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1940","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"260","不動院楼門","寺院建築","重要文化財","広島県","中国","34.426993","132.470764","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3106","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"261","宝珠院観音堂","寺院建築","重要文化財","千葉県","関東","35.815731","140.115162","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-486","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"262","小松天満宮","神社建築","重要文化財","石川県","北陸甲信","36.415952","136.449112","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-782","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"263","建水分神社本殿","神社建築","重要文化財","大阪府","近畿","34.460237","135.632030","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2234","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"264","洞春寺山門","寺院建築","重要文化財","山口県","中国","34.187623","131.472464","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3211","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"265","東照宮　東西透塀　（東透塀）","神社建築","国宝","栃木県","関東","36.758196","139.598914","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-272","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"266","法住寺虚空蔵堂","寺院建築","重要文化財","長野県","北陸甲信","36.303721","138.195281","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-977","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"267","新宮神社本殿","神社建築","重要文化財","滋賀県","近畿","34.999817","135.953604","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1421","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"268","法華経寺祖師堂","寺院建築","重要文化財","千葉県","関東","35.720312","139.948201","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-467","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"269","吉川八幡宮本殿","神社建築","重要文化財","岡山県","中国","34.819786","133.751745","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3090","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"270","薬師堂","寺院建築","重要文化財","岐阜県","北陸甲信","36.299942","137.307129","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1110","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"271","鬪雞神社","神社建築","重要文化財","和歌山県","近畿","33.727997","135.377717","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00004975","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"272","明王院本堂","寺院建築","国宝","広島県","中国","34.478481","133.345909","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3142","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"273","鹿島神宮楼門","神社建築","重要文化財","茨城県","関東","35.968896","140.630907","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-254","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"274","明通寺三重塔","寺院建築","国宝","福井県","北陸甲信","35.453330","135.804178","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-821","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"275","勝手神社本殿","神社建築","重要文化財","滋賀県","近畿","35.046572","136.121482","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1499","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"276","閼伽井坊多宝塔","寺院建築","重要文化財","山口県","中国","34.038675","131.872146","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3234","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"277","地蔵院本堂","寺院建築","重要文化財","栃木県","関東","36.450737","140.138923","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-395","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"278","小比叡神社","神社建築","重要文化財","新潟県","北陸甲信","37.835988","138.287224","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-701","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"279","福祥寺本堂内宮殿及び仏壇","寺院建築","重要文化財","兵庫県","近畿","34.649734","135.111786","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2236","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"280","美保神社本殿","神社建築","重要文化財","島根県","中国","35.562347","133.306081","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2968","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"281","笠間稲荷神社本殿","神社建築","重要文化財","茨城県","関東","36.386244","140.254167","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-246","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"282","前山寺三重塔","寺院建築","重要文化財","長野県","北陸甲信","36.340750","138.197400","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-935","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"283","葛井寺四脚門","寺院建築","重要文化財","大阪府","近畿","34.570133","135.596091","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2211","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"284","吉備津神社北随神門","神社建築","重要文化財","岡山県","中国","34.671131","133.850657","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2995","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"285","大聖寺不動堂","寺院建築","重要文化財","千葉県","関東","35.248416","140.400254","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-494","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"286","北口本宮富士浅間神社西宮本殿","神社建築","重要文化財","山梨県","北陸甲信","35.470706","138.792095","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-847","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"287","戸隠神社本殿","神社建築","重要文化財","兵庫県","近畿","34.883362","135.367838","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2395","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"288","清水寺観音堂","寺院建築","重要文化財","青森県","東北","40.471601","141.490149","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-70","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"289","出雲大社本殿","神社建築","国宝","島根県","中国","35.402039","132.685469","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2971","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"290","小山寺三重塔","寺院建築","重要文化財","茨城県","関東","36.383379","140.099771","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-259","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"291","永平寺","寺院建築","重要文化財","福井県","北陸甲信","36.096178","136.328725","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00005072","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"292","八幡社本殿","神社建築","重要文化財","滋賀県","近畿","35.103890","136.109684","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1409","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"293","常福院薬師堂","寺院建築","重要文化財","福島県","東北","37.521995","139.834268","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-227","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"294","日御碕神社","神社建築","重要文化財","島根県","中国","35.429680","132.629719","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2981","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"295","泉福寺薬師堂","寺院建築","重要文化財","千葉県","関東","35.765464","140.170460","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-487","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"296","藤津比古神社本殿","神社建築","重要文化財","石川県","北陸甲信","37.143294","136.818781","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-814","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"297","善福院釈迦堂","寺院建築","国宝","和歌山県","近畿","34.130565","135.177247","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2840","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"298","猪田神社本殿","神社建築","重要文化財","三重県","東海","34.712038","136.145665","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1302","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"299","八幡神社","神社建築","重要文化財","秋田県","東北","40.274065","140.571916","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-157","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"300","本山寺本堂","寺院建築","重要文化財","岡山県","中国","34.944370","134.010149","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3101","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"301","観音寺仁王門","寺院建築","重要文化財","東京都","関東","35.803259","139.282044","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-567","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"302","白山神社本殿","神社建築","重要文化財","石川県","北陸甲信","37.409412","137.213883","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-788","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"303","長寿院弁才天堂","寺院建築","重要文化財","滋賀県","近畿","35.285673","136.265260","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1400","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"304","三嶋大社本殿、幣殿及び拝殿","神社建築","重要文化財","静岡県","東海","35.122401","138.918808","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3678","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"305","長勝寺御影堂","寺院建築","重要文化財","青森県","東北","40.598708","140.450331","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-43","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"306","厳島神社末社荒胡子神社本殿","神社建築","重要文化財","広島県","中国","34.297049","132.320652","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3180","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"307","光明寺本堂内厨子","寺院建築","重要文化財","神奈川県","関東","35.358768","139.288774","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-602","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"308","神明社","神社建築","重要文化財","長野県","北陸甲信","36.653309","137.841523","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1023","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"309","岡寺仁王門","寺院建築","重要文化財","奈良県","近畿","34.471745","135.827422","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2772","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"310","金峯神社本殿","神社建築","重要文化財","山形県","東北","38.678886","139.805579","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3710","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"311","油山寺本堂内厨子","寺院建築","重要文化財","静岡県","東海","34.787778","137.935645","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1157","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"312","桂濱神社本殿","神社建築","重要文化財","広島県","中国","34.101486","132.513247","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3163","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"313","円融寺本堂","寺院建築","重要文化財","東京都","関東","35.619601","139.689699","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-556","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"314","護国八幡宮","神社建築","重要文化財","富山県","北陸甲信","36.666826","136.852000","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-738","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"315","普門寺方丈","寺院建築","重要文化財","大阪府","近畿","34.830544","135.592904","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2163","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"316","八幡神社","神社建築","重要文化財","山形県","東北","38.741639","140.316454","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-191","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"317","智満寺本堂","寺院建築","重要文化財","静岡県","東海","34.891248","138.161983","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1152","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"318","閑谷神社(旧閑谷学校芳烈祠)","神社建築","重要文化財","岡山県","中国","34.796527","134.220331","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3037","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"319","日枝神社本殿","神社建築","重要文化財","埼玉県","関東","35.916974","139.489837","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-443","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"320","大乗寺仏殿","寺院建築","重要文化財","石川県","北陸甲信","36.532762","136.658796","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-770","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"321","萬福寺","寺院建築","重要文化財","京都府","近畿","34.913752","135.805956","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1961","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"322","津島神社本殿","神社建築","重要文化財","愛知県","東海","35.177788","136.718493","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1232","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"323","円満寺観音堂","寺院建築","重要文化財","福島県","東北","37.544464","139.667702","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-214","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"324","中山神社本殿","神社建築","重要文化財","岡山県","中国","35.100289","133.994461","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3024","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"325","八幡宮本殿","神社建築","重要文化財","茨城県","関東","36.387882","140.459778","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-232","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"326","照蓮寺本堂","寺院建築","重要文化財","岐阜県","北陸甲信","36.139301","137.262377","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1030","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"327","普濟寺仏殿","寺院建築","重要文化財","京都府","近畿","35.057035","135.456987","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2054","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"328","霧島神宮","神社建築","重要文化財","鹿児島県","九州","31.858726","130.871415","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3636","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"329","天徳寺","寺院建築","重要文化財","秋田県","東北","39.738284","140.119525","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-153","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"330","万徳寺鎮守堂","神社建築","重要文化財","愛知県","東海","35.256091","136.816314","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1257","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"331","長福寺三重塔","寺院建築","重要文化財","岡山県","中国","34.925939","134.150086","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3098","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"332","玉村八幡宮本殿","神社建築","重要文化財","群馬県","関東","36.305123","139.108883","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-425","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"333","大法寺三重塔","寺院建築","国宝","長野県","北陸甲信","36.382217","138.148424","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-979","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"334","向日神社本殿","神社建築","重要文化財","京都府","近畿","34.944148","135.697046","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1989","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"335","長福寺本堂","寺院建築","重要文化財","大分県","九州","33.327881","130.937781","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00004078","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"336","南部利康霊屋","神社建築","重要文化財","青森県","東北","40.414319","141.265613","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-88","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"337","観音寺多宝塔","寺院建築","重要文化財","愛知県","東海","35.136436","136.858407","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1191","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"338","総社本殿","神社建築","重要文化財","岡山県","中国","35.074077","133.994275","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3023","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"339","専修寺","寺院建築","重要文化財","栃木県","関東","36.393467","140.023792","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-388","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"340","白山神社拝殿","神社建築","重要文化財","岐阜県","北陸甲信","35.458946","136.830757","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1092","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"341","弘誓寺本堂","寺院建築","重要文化財","滋賀県","近畿","35.153687","136.178782","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1501","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"342","筥崎宮本殿","神社建築","重要文化財","福岡県","九州","33.614559","130.423487","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-3460","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"343","瑞巖寺庫裏及び廊下","寺院建築","国宝","宮城県","東北","38.372233","141.060184","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-136","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"344","富部神社本殿","神社建築","重要文化財","愛知県","東海","35.105277","136.931528","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1192","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"345","遍照院三重塔","寺院建築","重要文化財","岡山県","中国","34.592166","133.735371","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3006","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"346","妙義神社","神社建築","重要文化財","群馬県","関東","36.300669","138.762592","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00005637","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"347","浄光寺薬師堂","寺院建築","重要文化財","長野県","北陸甲信","36.693199","138.333278","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1026","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"348","加茂神社本殿","神社建築","重要文化財","滋賀県","近畿","34.962790","136.291177","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1464","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"349","崇福寺媽姐門","寺院建築","重要文化財","長崎県","九州","32.742435","129.883537","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-3521","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
